"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"26103","isoComp_00041826","geneComp_00008200","ENST00000511461.5","MTRR","control","knockdown","MTRR","protein_coding","nonsense_mediated_decay",70.9884942660239,75.4224228353698,66.554565696678,11.1537888097316,11.0635262931883,-0.180430372956118,NA,7.75743320368158,2.12966424058906,13.3852021667741,2.12961667496367,1.10479923598986,2.64626002561544,NA,0.117125,0.0246,0.20965,0.18505,0.024730990022963,0.024730990022963,TRUE
"18920","isoComp_00041976","geneComp_00008224","ENST00000697195.1","MVK","control","knockdown","MVK","protein_coding","nonsense_mediated_decay",45.0708358143719,28.165619368838,61.9760522599058,1.75253784999354,3.2681410069384,1.13749630048781,NA,11.943117104927,0.390811025718334,23.4954231841356,0.390811025718334,6.68184832023047,5.87392764887601,NA,0.194625,0.0148,0.37445,0.35965,0.000847690618405809,0.000395911370015491,TRUE
"15863","isoComp_00042744","geneComp_00008351","ENST00000681223.1","NAMPT","control","knockdown","NAMPT","protein_coding","nonsense_mediated_decay",99.7418842257432,106.965025731149,92.5187427203373,9.38336345319584,12.0969464833957,-0.209300533195524,NA,5.15383666880054,4.57611485521044,5.73155848239064,3.18044442374589,1.71046867054356,0.324169907233031,NA,0.050525,0.0405,0.06055,0.02005,0.741838751641477,6.97911151697872e-05,TRUE
"29279","isoComp_00043394","geneComp_00008453","ENST00000677114.1","NDUFA10","control","knockdown","NDUFA10","protein_coding","nonsense_mediated_decay",141.876273828995,131.986062169366,151.766485488624,6.52392495485435,4.59459837502031,0.201453403019151,NA,5.23410087816103,0.000299775658345779,10.4679019806637,0.000299775658345779,2.25777900757156,9.99052124153436,NA,0.0343,0,0.0686,0.0686,0.000706373402061914,0.000706373402061914,TRUE
"29299","isoComp_00043414","geneComp_00008453","ENST00000679308.1","NDUFA10","control","knockdown","NDUFA10","protein_coding","nonsense_mediated_decay",141.876273828995,131.986062169366,151.766485488624,6.52392495485435,4.59459837502031,0.201453403019151,NA,40.3610281957957,49.3541139833298,31.3679424082616,0.601760783913939,2.26081068708254,-0.653711881607107,NA,0.29055,0.37465,0.20645,-0.1682,0.00589825728683202,0.000706373402061914,TRUE
"75029","isoComp_00043503","geneComp_00008466","ENST00000593729.5","NDUFA7","control","knockdown","NDUFA7","protein_coding","nonsense_mediated_decay",145.018992165472,173.15596103614,116.882023294803,10.2682161780574,2.14223513587037,-0.566978885812209,NA,10.9291295649487,1.84177660585055,20.0164825240468,0.37438318813697,0.893184497558002,3.43492707593989,NA,0.091,0.0108,0.1712,0.1604,1.51835960020404e-08,1.51835960020404e-08,TRUE
"75030","isoComp_00043504","geneComp_00008466","ENST00000595856.5","NDUFA7","control","knockdown","NDUFA7","protein_coding","nonsense_mediated_decay",145.018992165472,173.15596103614,116.882023294803,10.2682161780574,2.14223513587037,-0.566978885812209,NA,59.5941970176524,75.6164604344204,43.5719336008844,1.85019665292369,3.35243620975716,-0.79516089168787,NA,0.405625,0.4389,0.37235,-0.06655,0.653088166509722,1.51835960020404e-08,TRUE
"34848","isoComp_00043523","geneComp_00008471","ENST00000678745.1","NDUFAF1","control","knockdown","NDUFAF1","protein_coding","nonsense_mediated_decay",40.9489644205211,34.2299194674694,47.6680093735727,0.987522557656568,1.82758551851599,0.477644693921225,NA,10.7395996558922,5.33813822348318,16.1410610883013,0.202261261485634,4.01592872340318,1.59452029213588,NA,0.24605,0.15625,0.33585,0.1796,0.0620477257318274,0.0433800320755639,TRUE
"49118","isoComp_00043530","geneComp_00008472","ENST00000677756.1","NDUFAF2","control","knockdown","NDUFAF2","protein_coding","nonsense_mediated_decay",70.7402839997421,71.4250333011905,70.0555346982937,3.0972522235995,1.69700789689334,-0.0279268212882701,NA,5.92215697065614,1.45522588228909,10.3890880590232,0.0452484526539512,2.8686605727863,2.8272620219571,NA,0.083925,0.02045,0.1474,0.12695,0.0154428658148159,0.0033791685683871,TRUE
"49183","isoComp_00043754","geneComp_00008506","ENST00000506974.5","NDUFS4","control","knockdown","NDUFS4","protein_coding","nonsense_mediated_decay",67.4593115821868,66.1092313828429,68.8093917815307,10.3482815097267,2.05930090486909,0.0577451879354055,NA,5.71891618950002,0.962372476611013,10.475459902389,0.184587416768495,1.0291980012473,3.4307372727049,NA,0.083175,0.01445,0.1519,0.13745,0.0032795366720249,0.0032795366720249,TRUE
"49184","isoComp_00043755","geneComp_00008506","ENST00000507026.5","NDUFS4","control","knockdown","NDUFS4","protein_coding","nonsense_mediated_decay",67.4593115821868,66.1092313828429,68.8093917815307,10.3482815097267,2.05930090486909,0.0577451879354055,NA,14.2760794409095,12.8773665735367,15.6747923082822,1.79656760359911,3.44850571820662,0.283408934669183,NA,0.215275,0.20405,0.2265,0.02245,0.947786428932985,0.0032795366720249,TRUE
"21375","isoComp_00043764","geneComp_00008511","ENST00000534853.5","NDUFS7","control","knockdown","NDUFS7","protein_coding","nonsense_mediated_decay",191.517779563671,209.002791346849,174.032767780493,22.8453686518969,5.9512136452844,-0.26414937114225,NA,75.5546729399697,96.2168252685078,54.8925206114315,16.2478115237251,6.42279851700106,-0.809566746061259,NA,0.38595,0.45735,0.31455,-0.1428,0.0405060800798591,1.22470737788657e-05,TRUE
"21384","isoComp_00043773","geneComp_00008511","ENST00000546172.7","NDUFS7","control","knockdown","NDUFS7","protein_coding","nonsense_mediated_decay",191.517779563671,209.002791346849,174.032767780493,22.8453686518969,5.9512136452844,-0.26414937114225,NA,19.1740125789112,8.09281159064511,30.2552135671772,0.270986027470238,13.9024039962318,1.90116603146419,NA,0.107925,0.03905,0.1768,0.13775,0.113610530395194,1.22470737788657e-05,TRUE
"18771","isoComp_00043782","geneComp_00008512","ENST00000526446.5","NDUFS8","control","knockdown","NDUFS8","protein_coding","nonsense_mediated_decay",383.293607029708,361.839391102478,404.747822956938,13.9023034464364,11.0328635880504,0.161669620553285,NA,31.6686799784102,6.78439355681325,56.5529664000072,2.29710796929756,0.782290329973488,3.05744109106141,NA,0.0794,0.019,0.1398,0.1208,1.06102910887551e-11,1.06102910887551e-11,TRUE
"12469","isoComp_00043988","geneComp_00008548","ENST00000460601.5","NELFCD","control","knockdown","NELFCD","protein_coding","nonsense_mediated_decay",228.234703068531,212.739088394511,243.730317742551,6.63622755367108,0.751942817751285,0.19619196073217,NA,17.4064046747751,1.10054494823687,33.7122644013134,1.10054494823687,4.92690879598917,4.9243617235483,NA,0.071675,0.005,0.13835,0.13335,4.26366065704172e-09,4.26366065704172e-09,TRUE
"37160","isoComp_00045227","geneComp_00008751","ENST00000700497.1","NPEPPS","control","knockdown","NPEPPS","protein_coding","nonsense_mediated_decay",94.3492616959584,58.2403073548944,130.458216037022,3.39021618887572,13.3122618106903,1.1633608208062,NA,35.9211295995945,30.5936865301654,41.2485726690236,2.52082296797269,0.789719114178993,0.430988461473406,NA,0.42235,0.52455,0.32015,-0.2044,0.103572350366357,0.00199642156361089,TRUE
"53470","isoComp_00045818","geneComp_00008868","ENST00000569236.5","NSMCE1","control","knockdown","NSMCE1","protein_coding","nonsense_mediated_decay",73.4976622260359,72.8770888554968,74.1182355965749,1.959975447896,5.49934267799734,0.0243598930500587,NA,14.8278093943808,0.402638437787618,29.252980350974,0.402638437786971,5.98446457916432,6.1480546847685,NA,0.198125,0.0054,0.39085,0.38545,5.69550967199695e-10,5.69550967199695e-10,TRUE
"26711","isoComp_00045881","geneComp_00008881","ENST00000580758.5","NT5C","control","knockdown","NT5C","protein_coding","nonsense_mediated_decay",126.817593357248,52.1011804111867,201.534006303308,4.4108943354952,14.8006255740646,1.95143003979772,NA,51.8203105019757,1.48026837700029,102.160352626951,0.0636889623490605,12.4693406577998,6.09926064768342,NA,0.266925,0.02875,0.5051,0.47635,3.37631026352168e-15,3.37631026352168e-15,TRUE
"26714","isoComp_00045884","geneComp_00008881","ENST00000582744.5","NT5C","control","knockdown","NT5C","protein_coding","nonsense_mediated_decay",126.817593357248,52.1011804111867,201.534006303308,4.4108943354952,14.8006255740646,1.95143003979772,NA,6.73829357883547,4.66155233914424,8.81503481852671,0.128498215078851,4.90079554072791,0.917699938741558,NA,0.06805,0.0903,0.0458,-0.0445,0.559879674079197,3.37631026352168e-15,TRUE
"6935","isoComp_00045887","geneComp_00008882","ENST00000369857.9","NT5C2","control","knockdown","NT5C2","protein_coding","nonsense_mediated_decay",156.034980993911,118.015685366253,194.05427662157,11.6296625820177,6.1959960084149,0.717433710404972,NA,10.476393038361,0.582326383778749,20.3704596929433,0.582325947526527,1.28146532022753,5.10465043345374,NA,0.055375,0.00545,0.1053,0.09985,4.39483759302073e-05,4.39483759302073e-05,TRUE
"6946","isoComp_00045898","geneComp_00008882","ENST00000675811.1","NT5C2","control","knockdown","NT5C2","protein_coding","nonsense_mediated_decay",156.034980993911,118.015685366253,194.05427662157,11.6296625820177,6.1959960084149,0.717433710404972,NA,6.29098082560546,0.000113564052620284,12.5818480871583,1.13935592827127e-06,2.8715338211723,10.2819828282694,NA,0.0327,0,0.0654,0.0654,0.00169019217772015,4.39483759302073e-05,TRUE
"25313","isoComp_00045904","geneComp_00008883","ENST00000456458.5","NT5C3A","control","knockdown","NT5C3A","protein_coding","nonsense_mediated_decay",114.054251023067,80.0419340174134,148.06656802872,5.80058091883129,0.71375500962219,0.887335200244228,NA,90.2503298727073,48.6842081626336,131.816451582781,7.24449159287618,4.25983588146882,1.43681779369263,NA,0.747625,0.60485,0.8904,0.28555,5.61082364896606e-06,5.61082364896606e-06,TRUE
"1711","isoComp_00046014","geneComp_00008904","ENST00000468404.5","NUB1","control","knockdown","NUB1","protein_coding","nonsense_mediated_decay",70.9981607469878,66.9999803509339,74.9963411430417,1.7009732626794,8.24625026638018,0.162636584175306,NA,28.3081207199727,35.4916081400184,21.124633299927,4.27614816320217,7.25187344905644,-0.748275295958235,NA,0.4014,0.52845,0.27435,-0.2541,0.0433191237977696,0.0433191237977696,TRUE
"1713","isoComp_00046016","geneComp_00008904","ENST00000470316.5","NUB1","control","knockdown","NUB1","protein_coding","nonsense_mediated_decay",70.9981607469878,66.9999803509339,74.9963411430417,1.7009732626794,8.24625026638018,0.162636584175306,NA,5.20890110461812,3.17063091542609,7.24717129381015,0.831351132883699,2.6229180101841,1.19009435355834,NA,0.070825,0.0477,0.09395,0.04625,0.49771628977483,0.0433191237977696,TRUE
"42026","isoComp_00046136","geneComp_00008930","ENST00000535000.1","NUDT22","control","knockdown","NUDT22","protein_coding","nonsense_mediated_decay",64.0445153636975,51.8838494822839,76.2051812451111,5.34449380854588,1.41291074475534,0.554514836824243,NA,5.37686674535339,0.995577992468893,9.75815549823788,0.211712070490952,1.35793098011145,3.28006118543811,NA,0.073775,0.0198,0.12775,0.10795,0.0493612515790904,0.034425028272895,TRUE
"35688","isoComp_00046287","geneComp_00008960","ENST00000695553.2","NUP54","control","knockdown","NUP54","protein_coding","nonsense_mediated_decay",71.9920898139441,66.0941617154257,77.8900179124625,5.93103158916882,8.72727314869271,0.236882557772324,NA,11.8268561425113,14.035277221236,9.61843506378667,4.96206306664872,5.34529856253831,-0.544711863188329,NA,0.1623,0.2073,0.1173,-0.09,0.709921859055281,0.0318507403835348,TRUE
"32929","isoComp_00046888","geneComp_00009075","ENST00000700664.1","OS9","control","knockdown","OS9","protein_coding","nonsense_mediated_decay",129.786540682716,85.7845947638678,173.788486601564,5.0779567896207,12.9448941276803,1.01845685659826,NA,5.19516639650669,2.58343446065121,7.80689833236216,0.595119088767244,0.44558774592006,1.59173236256188,NA,0.0374,0.0298,0.045,0.0152,0.803338569226987,0.0279576119760054,TRUE
"32931","isoComp_00046890","geneComp_00009075","ENST00000700667.1","OS9","control","knockdown","OS9","protein_coding","nonsense_mediated_decay",129.786540682716,85.7845947638678,173.788486601564,5.0779567896207,12.9448941276803,1.01845685659826,NA,5.29714059318969,3.36754862160538,7.226732564774,0.188995072186928,1.00652563952389,1.09936191938255,NA,0.0409,0.03955,0.04225,0.0027,1,0.0279576119760054,TRUE
"55362","isoComp_00047456","geneComp_00009175","ENST00000504639.5","PAIP1","control","knockdown","PAIP1","protein_coding","nonsense_mediated_decay",157.010781007922,155.162165358876,158.859396656969,8.89561895569888,0.5306521579312,0.0339714506813901,NA,54.6403521215611,60.7325912013477,48.5481130417744,0.0536365195610138,4.48810489975912,-0.322996093493549,NA,0.349125,0.39275,0.3055,-0.08725,0.299695547083167,0.00110789764668089,TRUE
"39905","isoComp_00047550","geneComp_00009192","ENST00000345721.6","PAM","control","knockdown","PAM","protein_coding","nonsense_mediated_decay",167.651174915271,125.023478268935,210.278871561608,15.7026686492729,23.7003042919028,0.750058070387946,NA,5.02843176357673,3.21541614331164,6.84144738384183,0.336740114821411,4.10569328192268,1.08692348376529,NA,0.03085,0.0265,0.0352,0.0087,1,0.00141085744794028,TRUE
"39925","isoComp_00047570","geneComp_00009192","ENST00000684379.1","PAM","control","knockdown","PAM","protein_coding","nonsense_mediated_decay",167.651174915271,125.023478268935,210.278871561608,15.7026686492729,23.7003042919028,0.750058070387946,NA,6.35877464180909,5.12328171592579,7.59426756769239,3.29337404227248,0.101823949692466,0.56692785806806,NA,0.0374,0.03825,0.03655,-0.0017,0.995247594673253,0.00141085744794028,TRUE
"57060","isoComp_00047717","geneComp_00009223","ENST00000421484.5","PARL","control","knockdown","PARL","protein_coding","nonsense_mediated_decay",84.6804378895842,59.6328739275316,109.728001851637,0.203440510131525,2.86251288008153,0.879641530526023,NA,19.4048959775554,9.01961638385196,29.7901755712588,1.63718589122792,2.35003427015871,1.72258422816401,NA,0.2117,0.15115,0.27225,0.1211,0.316247113820312,7.15393051665825e-08,TRUE
"57063","isoComp_00047720","geneComp_00009223","ENST00000638817.1","PARL","control","knockdown","PARL","protein_coding","nonsense_mediated_decay",84.6804378895842,59.6328739275316,109.728001851637,0.203440510131525,2.86251288008153,0.879641530526023,NA,37.2767898929116,35.2223186326574,39.3312611531657,7.01726906538526,0.873778476868391,0.159143785016462,NA,0.4748,0.5911,0.3585,-0.2326,0.0700114915613159,7.15393051665825e-08,TRUE
"57064","isoComp_00047721","geneComp_00009223","ENST00000639900.1","PARL","control","knockdown","PARL","protein_coding","nonsense_mediated_decay",84.6804378895842,59.6328739275316,109.728001851637,0.203440510131525,2.86251288008153,0.879641530526023,NA,13.4719390200547,0.0957884154784164,26.8480896246309,0.0920510791123865,1.42918085485307,7.9880312298857,NA,0.1231,0.00165,0.24455,0.2429,7.15393051665825e-08,7.15393051665825e-08,TRUE
"3940","isoComp_00047763","geneComp_00009228","ENST00000473341.5","PARP12","control","knockdown","PARP12","protein_coding","nonsense_mediated_decay",58.015684371895,59.8426700227258,56.1886987210642,7.75020369389364,2.30609524231333,-0.0908788818334853,NA,7.34744848343403,0.871509432113775,13.8233875347543,0.871509420856427,0.0967811482012468,3.97203467182953,NA,0.131625,0.01675,0.2465,0.22975,9.9884190486257e-05,9.9884190486257e-05,TRUE
"20618","isoComp_00048018","geneComp_00009271","ENST00000484181.5","PCCB","control","knockdown","PCCB","protein_coding","nonsense_mediated_decay",75.410321929897,86.1137689497534,64.7068749100406,6.33201636620244,8.4116175441814,-0.412269512463573,NA,5.5646911872743,0.554039948496881,10.5753424260517,0.554039948496881,4.04835606479268,4.23012678366827,NA,0.08245,0.00695,0.15795,0.151,0.000779219467413534,0.000779219467413534,TRUE
"37710","isoComp_00048962","geneComp_00009467","ENST00000397961.6","PFKL","control","knockdown","PFKL","protein_coding","nonsense_mediated_decay",56.6663388676518,54.0924744425628,59.2402032927407,5.3369589748373,9.37868962583686,0.131125525059079,NA,7.90296628292313,0.0330232425032871,15.772909323343,0.0264426400972311,9.195555116106,8.51903119248936,NA,0.124225,0.00055,0.2479,0.24735,0.00213552907570085,0.000542945037489667,TRUE
"68848","isoComp_00049187","geneComp_00009519","ENST00000676496.1","PHB2","control","knockdown","PHB2","protein_coding","nonsense_mediated_decay",515.155890455373,634.570696500643,395.741084410103,10.7217144931545,3.1510249251271,-0.68121033261022,NA,35.1332944589125,9.43585167532067,60.8307372425043,2.68354818592945,1.57563311125878,2.68728484846316,NA,0.0843,0.01495,0.15365,0.1387,5.98647377947992e-20,5.98647377947992e-20,TRUE
"10155","isoComp_00049326","geneComp_00009544","ENST00000641213.1","PHGDH","control","knockdown","PHGDH","protein_coding","nonsense_mediated_decay",270.182735817038,315.521710214631,224.843761419446,3.60530011957164,9.98788359242386,-0.488797982009949,NA,5.34978057847701,0.099223905423279,10.6003372515307,0.0992239053847185,2.77231701315175,6.60203805505788,NA,0.023475,3e-04,0.04665,0.04635,4.45956771602389e-05,4.45956771602389e-05,TRUE
"49943","isoComp_00049574","geneComp_00009593","ENST00000635598.1","PIGA","control","knockdown","PIGA","protein_coding","nonsense_mediated_decay",37.0333247860474,23.1867946660747,50.87985490602,1.02519672619944,9.86473882517977,1.13345261052697,NA,12.0825176592316,1.97809808962164,22.1869372288416,0.792102295277408,1.52038490429288,3.48089978072692,NA,0.26705,0.087,0.4471,0.3601,0.00540365486150419,0.00540365486150419,TRUE
"25964","isoComp_00049702","geneComp_00009611","ENST00000638246.1","PIGT","control","knockdown","PIGT","protein_coding","nonsense_mediated_decay",207.537333343076,103.985029893471,311.089636792682,0.933599473050648,11.9205547912595,1.58086212946919,NA,52.2665304040294,3.87261506232605,100.660445745733,0.0094802821168396,1.12604160323986,4.69646771721427,NA,0.180575,0.03725,0.3239,0.28665,1.95573617672071e-11,1.95573617672071e-11,TRUE
"25996","isoComp_00049734","geneComp_00009611","ENST00000640272.1","PIGT","control","knockdown","PIGT","protein_coding","nonsense_mediated_decay",207.537333343076,103.985029893471,311.089636792682,0.933599473050648,11.9205547912595,1.58086212946919,NA,20.0168577820952,30.8944973613149,9.13921820287549,5.4053766976575,2.95601333249725,-1.75609642482412,NA,0.163325,0.2976,0.02905,-0.26855,2.3146691072793e-10,1.95573617672071e-11,TRUE
"26000","isoComp_00049738","geneComp_00009611","ENST00000640549.2","PIGT","control","knockdown","PIGT","protein_coding","nonsense_mediated_decay",207.537333343076,103.985029893471,311.089636792682,0.933599473050648,11.9205547912595,1.58086212946919,NA,9.92260920565106,0.554039948496881,19.2911784628052,0.554039948496881,3.20681921541691,5.0967477798381,NA,0.033575,0.0054,0.06175,0.05635,0.0190352038835539,1.95573617672071e-11,TRUE
"26001","isoComp_00049739","geneComp_00009611","ENST00000640585.1","PIGT","control","knockdown","PIGT","protein_coding","nonsense_mediated_decay",207.537333343076,103.985029893471,311.089636792682,0.933599473050648,11.9205547912595,1.58086212946919,NA,7.04799131309934,2.64361250116071,11.452370125038,0.602008797042389,4.05943470458776,2.11087576848478,NA,0.030925,0.0255,0.03635,0.01085,0.956130533159165,1.95573617672071e-11,TRUE
"26004","isoComp_00049742","geneComp_00009611","ENST00000640986.1","PIGT","control","knockdown","PIGT","protein_coding","nonsense_mediated_decay",207.537333343076,103.985029893471,311.089636792682,0.933599473050648,11.9205547912595,1.58086212946919,NA,34.6982255605969,10.8987146641194,58.4977364570744,4.10555147237689,23.3316181139445,2.4231462804192,NA,0.148175,0.10515,0.1912,0.08605,0.841048929026085,1.95573617672071e-11,TRUE
"17148","isoComp_00049998","geneComp_00009664","ENST00000677817.1","PITRM1","control","knockdown","PITRM1","protein_coding","nonsense_mediated_decay",82.9680351456135,49.300841333868,116.635228957359,7.193805248105,10.478457924596,1.24215052597635,NA,9.3343464039111,9.63475121728532e-11,18.6686928077258,9.63475112547179e-11,2.20721205985789,10.8671777651137,NA,0.079825,0,0.15965,0.15965,0.000257392804720173,0.000257392804720173,TRUE
"17156","isoComp_00050006","geneComp_00009664","ENST00000678601.1","PITRM1","control","knockdown","PITRM1","protein_coding","nonsense_mediated_decay",82.9680351456135,49.300841333868,116.635228957359,7.193805248105,10.478457924596,1.24215052597635,NA,18.8364084711842,12.3737014475442,25.2991154948243,0.839125544226746,4.64406135161943,1.03121449309544,NA,0.2345,0.2539,0.2151,-0.0388,0.484709018272351,0.000257392804720173,TRUE
"17159","isoComp_00050009","geneComp_00009664","ENST00000678855.1","PITRM1","control","knockdown","PITRM1","protein_coding","nonsense_mediated_decay",82.9680351456135,49.300841333868,116.635228957359,7.193805248105,10.478457924596,1.24215052597635,NA,17.0640957772058,9.67042365038236,24.4577679040292,3.54240334138861,6.09651278944959,1.33774040460742,NA,0.1982,0.1897,0.2067,0.017,0.964812463183173,0.000257392804720173,TRUE
"50291","isoComp_00050721","geneComp_00009806","ENST00000706387.1","PMPCA","control","knockdown","PMPCA","protein_coding","nonsense_mediated_decay",151.248236895202,175.963834947168,126.532638843236,3.54510836582176,11.7928506843033,-0.475737348190701,NA,73.6126092743224,105.332067604931,41.8931509437137,6.76493000762286,0.321583224673017,-1.32995104360833,NA,0.465925,0.5981,0.33375,-0.26435,0.000114862104880932,0.000114862104880932,TRUE
"16510","isoComp_00051066","geneComp_00009867","ENST00000698962.1","POLD2","control","knockdown","POLD2","protein_coding","nonsense_mediated_decay",286.049189290785,341.393376039186,230.705002542385,5.64516725007601,5.52397307894802,-0.565365504641879,NA,31.9916972069518,24.2667817594379,39.7166126544657,11.0817590073854,15.3938287470254,0.71052860119196,NA,0.12115,0.07165,0.17065,0.099,0.377152114855745,0.00373192877448889,TRUE
"36660","isoComp_00051125","geneComp_00009876","ENST00000530292.3","POLG","control","knockdown","POLG","protein_coding","nonsense_mediated_decay",85.0005298197934,30.374244329117,139.62681531047,1.76007268370211,7.73506948188538,2.20028404199143,NA,22.8938973685315,4.00819416286107,41.779600574202,0.989048366836268,0.334346049935846,3.37852478619168,NA,0.21525,0.1305,0.3,0.1695,0.0820078283698869,0.00852403236109027,TRUE
"36662","isoComp_00051127","geneComp_00009876","ENST00000631044.2","POLG","control","knockdown","POLG","protein_coding","nonsense_mediated_decay",85.0005298197934,30.374244329117,139.62681531047,1.76007268370211,7.73506948188538,2.20028404199143,NA,16.6419291360355,2.10761705048549,31.1762412215855,0.344846373421263,0.32411903862185,3.88039605844812,NA,0.1472,0.0703,0.2241,0.1538,0.0416418238505238,0.00852403236109027,TRUE
"10875","isoComp_00051291","geneComp_00009898","ENST00000215587.11","POLR2E","control","knockdown","POLR2E","protein_coding","nonsense_mediated_decay",361.230977107431,382.354658059413,340.107296155449,24.3106641372989,11.9863675087269,-0.16891680726596,NA,224.670661330467,280.446363902264,168.894958758669,20.0450942103114,10.6687687719593,-0.731564636125923,NA,0.6146,0.7331,0.4961,-0.237,9.73043891105144e-12,6.1779185021092e-25,TRUE
"10879","isoComp_00051295","geneComp_00009898","ENST00000589737.5","POLR2E","control","knockdown","POLR2E","protein_coding","nonsense_mediated_decay",361.230977107431,382.354658059413,340.107296155449,24.3106641372989,11.9863675087269,-0.16891680726596,NA,40.8460322822876,5.76944963032562,75.9226149342495,1.34723544130842,0.274797737426837,3.71571567357064,NA,0.11925,0.01495,0.22355,0.2086,6.1779185021092e-25,6.1779185021092e-25,TRUE
"10881","isoComp_00051297","geneComp_00009898","ENST00000591767.5","POLR2E","control","knockdown","POLR2E","protein_coding","nonsense_mediated_decay",361.230977107431,382.354658059413,340.107296155449,24.3106641372989,11.9863675087269,-0.16891680726596,NA,16.178408808365,4.6950427860008e-06,32.3568129216873,3.4300750323529e-06,8.16880343393007,11.6596224061318,NA,0.0472,0,0.0944,0.0944,4.42610900660125e-10,6.1779185021092e-25,TRUE
"15243","isoComp_00051327","geneComp_00009902","ENST00000586439.1","POLR2I","control","knockdown","POLR2I","protein_coding","nonsense_mediated_decay",76.3350211060376,88.8387596899863,63.8312825220889,16.8135663853917,10.9609879782668,-0.476862002193752,NA,22.9789665980159,23.1874786522171,22.7704545438147,1.84108821912542,2.02839814773333,-0.0261714727202988,NA,0.3143,0.26665,0.36195,0.0953,0.215166963132403,0.0390289786688772,TRUE
"3893","isoComp_00051386","geneComp_00009913","ENST00000564750.5","POLR3E","control","knockdown","POLR3E","protein_coding","nonsense_mediated_decay",53.1914246968635,39.0215525761643,67.3612968175627,0.869323715611138,4.63229575274819,0.787493219093187,NA,8.33346684181474,2.58552436553533,14.0814093180942,1.0566258750707,3.26038535887547,2.44071797027187,NA,0.14015,0.0669,0.2134,0.1465,0.308777420836484,0.00992813202110712,TRUE
"28078","isoComp_00051588","geneComp_00009938","ENST00000454934.5","POR","control","knockdown","POR","protein_coding","nonsense_mediated_decay",115.561137209459,139.158442164991,91.9638322539273,4.89194444419812,5.34654119277204,-0.597536743510331,NA,5.46966165200104,0.662441280560555,10.2768820234415,0.662441278060456,2.71153648601994,3.93525366119199,NA,0.0575,0.0046,0.1104,0.1058,0.000128490607388625,0.000128490607388625,TRUE
"55198","isoComp_00051913","geneComp_00010021","ENST00000677307.1","PPIH","control","knockdown","PPIH","protein_coding","nonsense_mediated_decay",120.626704671903,132.09037059264,109.163038751166,16.8500613052887,2.20204975603363,-0.275017899981417,NA,18.960311395797,1.36614512433688,36.5544776672572,0.175548639269116,0.1434848625825,4.73173822723557,NA,0.17265,0.01035,0.33495,0.3246,4.52198351754224e-16,1.05700369488895e-19,TRUE
"57245","isoComp_00052348","geneComp_00010088","ENST00000482010.6","PPP2R2D","control","knockdown","PPP2R2D","protein_coding","nonsense_mediated_decay",24.313024543702,34.7990290833835,13.8270200040205,3.98376731139821,1.45312128099837,-1.33092830216011,NA,6.02462820939227,5.29534591497092,6.75391050381362,0.500996763561961,2.25431096816919,0.350410751291931,NA,0.3162,0.15585,0.47655,0.3207,0.0394594519830311,0.0234140584027277,TRUE
"57247","isoComp_00052350","geneComp_00010088","ENST00000616467.4","PPP2R2D","control","knockdown","PPP2R2D","protein_coding","nonsense_mediated_decay",24.313024543702,34.7990290833835,13.8270200040205,3.98376731139821,1.45312128099837,-1.33092830216011,NA,13.4621043179942,23.146884886387,3.77732374960144,3.99753946378895,0.722275786042991,-2.61219053529094,NA,0.4712,0.66065,0.28175,-0.3789,0.0234140584027277,0.0234140584027277,TRUE
"59766","isoComp_00052837","geneComp_00010177","ENST00000546531.5","PRKAG1","control","knockdown","PRKAG1","protein_coding","nonsense_mediated_decay",116.612420334164,118.578754950959,114.64608571737,17.9049212471201,4.74207457284891,-0.0486542820503428,NA,15.1063882780948,5.24694047000147,24.9658360861882,3.7320739538037,5.0484864006901,2.24823767127695,NA,0.12835,0.0404,0.2163,0.1759,0.002848683990451,0.002848683990451,TRUE
"59215","isoComp_00052979","geneComp_00010199","ENST00000424699.5","PRKRA","control","knockdown","PRKRA","protein_coding","nonsense_mediated_decay",55.8102067872879,31.3102022994594,80.3102112751164,6.3645141983285,10.5664184726277,1.35866953304266,NA,17.7850245876536,7.5542980174707,28.0157511578365,2.41842105547316,5.51775347961437,1.8894749325837,NA,0.29055,0.2353,0.3458,0.1105,0.751607459815966,2.06351796589884e-05,TRUE
"59234","isoComp_00052998","geneComp_00010199","ENST00000677584.1","PRKRA","control","knockdown","PRKRA","protein_coding","nonsense_mediated_decay",55.8102067872879,31.3102022994594,80.3102112751164,6.3645141983285,10.5664184726277,1.35866953304266,NA,11.5540168950782,7.80714555410008e-07,23.1080330094418,7.80714555409029e-07,2.52763287130268,11.174690307564,NA,0.1443,0,0.2886,0.2886,2.06351796589884e-05,2.06351796589884e-05,TRUE
